Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
battle-cry-tee,Battle Cry Tee,"This might be our most hooah shirt we've ever made. Two rifles AND a skull? Yes. Because freedom. This shirt feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering on anyone. <br>
<br>
• 100% combed and ring-spun cotton (Heather colors contain polyester)<br>
• Fabric weight: 4.2 oz<br>
• Pre-shrunk fabric<br>
• Shoulder-to-shoulder taping<br>
• Side-seamed",Project Zero Apparel,,,true,Color,Dark Grey Heather,Size,XS,,,3532927_9564,102.05828325,,deny,printful,24.95,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-b8b50a4e.jpg?v=1604551066,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-8492c528.jpg?v=1604551067,oz,,,active
battle-cry-tee,,,,,,,,Dark Grey Heather,,S,,,3532927_8460,130.407806375,,deny,printful,24.95,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-8492c528.jpg?v=1604551067,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-8492c528.jpg?v=1604551067,oz,,,
battle-cry-tee,,,,,,,,Dark Grey Heather,,M,,,3532927_8461,141.747615625,,deny,printful,24.95,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9b57def6.jpg?v=1604551068,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-8492c528.jpg?v=1604551067,oz,,,
battle-cry-tee,,,,,,,,Dark Grey Heather,,L,,,3532927_8462,164.427234125,,deny,printful,24.95,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-8ff114fa.jpg?v=1604551070,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-8492c528.jpg?v=1604551067,oz,,,
battle-cry-tee,,,,,,,,Dark Grey Heather,,XL,,,3532927_8463,170.09713875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-8492c528.jpg?v=1604551067,oz,,,
battle-cry-tee,,,,,,,,Dark Grey Heather,,2XL,,,3532927_8464,201.2816141875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-8492c528.jpg?v=1604551067,oz,,,
battle-cry-tee,,,,,,,,Army,,S,,,3532927_8440,130.407806375,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9b57def6.jpg?v=1604551068,oz,,,
battle-cry-tee,,,,,,,,Army,,M,,,3532927_8441,141.747615625,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9b57def6.jpg?v=1604551068,oz,,,
battle-cry-tee,,,,,,,,Army,,L,,,3532927_8442,164.427234125,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9b57def6.jpg?v=1604551068,oz,,,
battle-cry-tee,,,,,,,,Army,,XL,,,3532927_8443,170.09713875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9b57def6.jpg?v=1604551068,oz,,,
battle-cry-tee,,,,,,,,Army,,2XL,,,3532927_8444,201.2816141875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9b57def6.jpg?v=1604551068,oz,,,
battle-cry-tee,,,,,,,,Heather Deep Teal,,S,,,3532927_8481,130.407806375,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-8ff114fa.jpg?v=1604551070,oz,,,
battle-cry-tee,,,,,,,,Heather Deep Teal,,M,,,3532927_8482,141.747615625,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-8ff114fa.jpg?v=1604551070,oz,,,
battle-cry-tee,,,,,,,,Heather Deep Teal,,L,,,3532927_8483,164.427234125,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-8ff114fa.jpg?v=1604551070,oz,,,
battle-cry-tee,,,,,,,,Heather Deep Teal,,XL,,,3532927_8484,170.09713875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-8ff114fa.jpg?v=1604551070,oz,,,
battle-cry-tee,,,,,,,,Heather Deep Teal,,2XL,,,3532927_8485,201.2816141875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-8ff114fa.jpg?v=1604551070,oz,,,
battle-cry-tee,,,,,,,,Silver,,S,,,3532927_4146,130.407806375,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-b8b50a4e.jpg?v=1604551066,oz,,,
battle-cry-tee,,,,,,,,Silver,,M,,,3532927_4147,141.747615625,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-b8b50a4e.jpg?v=1604551066,oz,,,
battle-cry-tee,,,,,,,,Silver,,L,,,3532927_4148,164.427234125,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-b8b50a4e.jpg?v=1604551066,oz,,,
battle-cry-tee,,,,,,,,Silver,,XL,,,3532927_4149,170.09713875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-b8b50a4e.jpg?v=1604551066,oz,,,
battle-cry-tee,,,,,,,,Silver,,2XL,,,3532927_4150,201.2816141875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-b8b50a4e.jpg?v=1604551066,oz,,,
no-days-off-tee,NO DAYS OFF Tee,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering on anyone. <br>
<br>
• 100% combed and ring-spun cotton (Heather colors contain polyester)<br>
• Fabric weight: 4.2 oz<br>
• Pre-shrunk fabric<br>
• Shoulder-to-shoulder taping<br>
• Side-seamed",Project Zero Apparel,,,true,Color,Black,Size,XS,,,9768633_9527,102.05828325,,deny,printful,24.95,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9c69d083.jpg?v=1604550556,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9c69d083.jpg?v=1604550556,oz,,,active
no-days-off-tee,,,,,,,,Black,,S,,,9768633_4016,130.407806375,,deny,printful,24.95,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-f1db0967.jpg?v=1604550558,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9c69d083.jpg?v=1604550556,oz,,,
no-days-off-tee,,,,,,,,Black,,M,,,9768633_4017,141.747615625,,deny,printful,24.95,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-6155e5fb.jpg?v=1604550559,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9c69d083.jpg?v=1604550556,oz,,,
no-days-off-tee,,,,,,,,Black,,L,,,9768633_4018,164.427234125,,deny,printful,24.95,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-ef63329a.jpg?v=1604550561,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9c69d083.jpg?v=1604550556,oz,,,
no-days-off-tee,,,,,,,,Black,,XL,,,9768633_4019,170.09713875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9c69d083.jpg?v=1604550556,oz,,,
no-days-off-tee,,,,,,,,Black,,2XL,,,9768633_4020,201.2816141875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9c69d083.jpg?v=1604550556,oz,,,
no-days-off-tee,,,,,,,,Navy,,XS,,,9768633_9546,102.05828325,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-f1db0967.jpg?v=1604550558,oz,,,
no-days-off-tee,,,,,,,,Navy,,S,,,9768633_4111,130.407806375,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-f1db0967.jpg?v=1604550558,oz,,,
no-days-off-tee,,,,,,,,Navy,,M,,,9768633_4112,141.747615625,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-f1db0967.jpg?v=1604550558,oz,,,
no-days-off-tee,,,,,,,,Navy,,L,,,9768633_4113,164.427234125,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-f1db0967.jpg?v=1604550558,oz,,,
no-days-off-tee,,,,,,,,Navy,,XL,,,9768633_4114,170.09713875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-f1db0967.jpg?v=1604550558,oz,,,
no-days-off-tee,,,,,,,,Navy,,2XL,,,9768633_4115,201.2816141875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-f1db0967.jpg?v=1604550558,oz,,,
no-days-off-tee,,,,,,,,Red,,S,,,9768633_4141,130.407806375,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-6155e5fb.jpg?v=1604550559,oz,,,
no-days-off-tee,,,,,,,,Red,,M,,,9768633_4142,141.747615625,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-6155e5fb.jpg?v=1604550559,oz,,,
no-days-off-tee,,,,,,,,Red,,L,,,9768633_4143,164.427234125,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-6155e5fb.jpg?v=1604550559,oz,,,
no-days-off-tee,,,,,,,,Red,,XL,,,9768633_4144,170.09713875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-6155e5fb.jpg?v=1604550559,oz,,,
no-days-off-tee,,,,,,,,Red,,2XL,,,9768633_4145,201.2816141875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-6155e5fb.jpg?v=1604550559,oz,,,
no-days-off-tee,,,,,,,,Army,,S,,,9768633_8440,130.407806375,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-ef63329a.jpg?v=1604550561,oz,,,
no-days-off-tee,,,,,,,,Army,,M,,,9768633_8441,141.747615625,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-ef63329a.jpg?v=1604550561,oz,,,
no-days-off-tee,,,,,,,,Army,,L,,,9768633_8442,164.427234125,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-ef63329a.jpg?v=1604550561,oz,,,
no-days-off-tee,,,,,,,,Army,,XL,,,9768633_8443,170.09713875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-ef63329a.jpg?v=1604550561,oz,,,
no-days-off-tee,,,,,,,,Army,,2XL,,,9768633_8444,201.2816141875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-ef63329a.jpg?v=1604550561,oz,,,
retro-gym-tee-v2,Retro Gym Tee v2,"This t-shirt is everything you've dreamed of and more. It feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering for both men and women. <br>
<br>
• 100% combed and ring-spun cotton (Heather colors contain polyester)<br>
• Fabric weight: 4.2 oz <br>
• Pre-shrunk fabric<br>
• Shoulder-to-shoulder taping<br>
• Side-seamed",Project Zero Apparel,,,true,Color,Navy,Size,XS,,,9624289_9546,102.05828325,,deny,printful,24.95,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-d1d794e6.jpg?v=1604550331,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9dea9e81.jpg?v=1604550332,oz,,,active
retro-gym-tee-v2,,,,,,,,Navy,,S,,,9624289_4111,130.407806375,,deny,printful,24.95,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9dea9e81.jpg?v=1604550332,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9dea9e81.jpg?v=1604550332,oz,,,
retro-gym-tee-v2,,,,,,,,Navy,,M,,,9624289_4112,141.747615625,,deny,printful,24.95,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-6b91b638.jpg?v=1604550334,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9dea9e81.jpg?v=1604550332,oz,,,
retro-gym-tee-v2,,,,,,,,Navy,,L,,,9624289_4113,164.427234125,,deny,printful,24.95,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-e9c836f9.jpg?v=1604550336,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9dea9e81.jpg?v=1604550332,oz,,,
retro-gym-tee-v2,,,,,,,,Navy,,XL,,,9624289_4114,170.09713875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9dea9e81.jpg?v=1604550332,oz,,,
retro-gym-tee-v2,,,,,,,,Navy,,2XL,,,9624289_4115,201.2816141875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9dea9e81.jpg?v=1604550332,oz,,,
retro-gym-tee-v2,,,,,,,,Heather True Royal,,S,,,9624289_8530,130.407806375,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-6b91b638.jpg?v=1604550334,oz,,,
retro-gym-tee-v2,,,,,,,,Heather True Royal,,M,,,9624289_8531,141.747615625,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-6b91b638.jpg?v=1604550334,oz,,,
retro-gym-tee-v2,,,,,,,,Heather True Royal,,L,,,9624289_8532,164.427234125,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-6b91b638.jpg?v=1604550334,oz,,,
retro-gym-tee-v2,,,,,,,,Heather True Royal,,XL,,,9624289_8533,170.09713875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-6b91b638.jpg?v=1604550334,oz,,,
retro-gym-tee-v2,,,,,,,,Heather True Royal,,2XL,,,9624289_8534,201.2816141875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-6b91b638.jpg?v=1604550334,oz,,,
retro-gym-tee-v2,,,,,,,,Heather Prism Peach,,XS,,,9624289_9577,102.05828325,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-e9c836f9.jpg?v=1604550336,oz,,,
retro-gym-tee-v2,,,,,,,,Heather Prism Peach,,S,,,9624289_9367,130.407806375,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-e9c836f9.jpg?v=1604550336,oz,,,
retro-gym-tee-v2,,,,,,,,Heather Prism Peach,,M,,,9624289_9368,141.747615625,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-e9c836f9.jpg?v=1604550336,oz,,,
retro-gym-tee-v2,,,,,,,,Heather Prism Peach,,L,,,9624289_9369,164.427234125,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-e9c836f9.jpg?v=1604550336,oz,,,
retro-gym-tee-v2,,,,,,,,Heather Prism Peach,,XL,,,9624289_9370,170.09713875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-e9c836f9.jpg?v=1604550336,oz,,,
retro-gym-tee-v2,,,,,,,,Heather Prism Peach,,2XL,,,9624289_9371,201.2816141875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-e9c836f9.jpg?v=1604550336,oz,,,
retro-gym-tee-v2,,,,,,,,White,,XS,,,9624289_9526,102.05828325,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-d1d794e6.jpg?v=1604550331,oz,,,
retro-gym-tee-v2,,,,,,,,White,,S,,,9624289_4011,130.407806375,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-d1d794e6.jpg?v=1604550331,oz,,,
retro-gym-tee-v2,,,,,,,,White,,M,,,9624289_4012,141.747615625,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-d1d794e6.jpg?v=1604550331,oz,,,
retro-gym-tee-v2,,,,,,,,White,,L,,,9624289_4013,164.427234125,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-d1d794e6.jpg?v=1604550331,oz,,,
retro-gym-tee-v2,,,,,,,,White,,XL,,,9624289_4014,170.09713875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-d1d794e6.jpg?v=1604550331,oz,,,
retro-gym-tee-v2,,,,,,,,White,,2XL,,,9624289_4015,201.2816141875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-d1d794e6.jpg?v=1604550331,oz,,,
retro-gym-tee,Retro Gym Tee,"Old school motivation, same principal. This shirt feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering on anyone. <br>
<br>
• 100% combed and ring-spun cotton (Heather colors contain polyester)<br>
• Fabric weight: 4.2 oz <br>
• Pre-shrunk fabric<br>
• Shoulder-to-shoulder taping<br>
• Side-seamed",Project Zero Apparel,,,true,Color,Navy,Size,XS,,,6989520_9546,102.05828325,,deny,printful,24.95,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-0a5fb09b.jpg?v=1604549677,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-0a5fb09b.jpg?v=1604549677,oz,,,active
retro-gym-tee,,,,,,,,Navy,,S,,,6989520_4111,130.407806375,,deny,printful,24.95,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-28660c19.jpg?v=1604549679,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-0a5fb09b.jpg?v=1604549677,oz,,,
retro-gym-tee,,,,,,,,Navy,,M,,,6989520_4112,141.747615625,,deny,printful,24.95,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9003f241.jpg?v=1604549681,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-0a5fb09b.jpg?v=1604549677,oz,,,
retro-gym-tee,,,,,,,,Navy,,L,,,6989520_4113,164.427234125,,deny,printful,24.95,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-be837e02.jpg?v=1604549683,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-0a5fb09b.jpg?v=1604549677,oz,,,
retro-gym-tee,,,,,,,,Navy,,XL,,,6989520_4114,170.09713875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-0a5fb09b.jpg?v=1604549677,oz,,,
retro-gym-tee,,,,,,,,Navy,,2XL,,,6989520_4115,201.2816141875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-0a5fb09b.jpg?v=1604549677,oz,,,
retro-gym-tee,,,,,,,,Army,,S,,,6989520_8440,130.407806375,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-28660c19.jpg?v=1604549679,oz,,,
retro-gym-tee,,,,,,,,Army,,M,,,6989520_8441,141.747615625,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-28660c19.jpg?v=1604549679,oz,,,
retro-gym-tee,,,,,,,,Army,,L,,,6989520_8442,164.427234125,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-28660c19.jpg?v=1604549679,oz,,,
retro-gym-tee,,,,,,,,Army,,XL,,,6989520_8443,170.09713875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-28660c19.jpg?v=1604549679,oz,,,
retro-gym-tee,,,,,,,,Army,,2XL,,,6989520_8444,201.2816141875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-28660c19.jpg?v=1604549679,oz,,,
retro-gym-tee,,,,,,,,Heather Deep Teal,,S,,,6989520_8481,130.407806375,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9003f241.jpg?v=1604549681,oz,,,
retro-gym-tee,,,,,,,,Heather Deep Teal,,M,,,6989520_8482,141.747615625,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9003f241.jpg?v=1604549681,oz,,,
retro-gym-tee,,,,,,,,Heather Deep Teal,,L,,,6989520_8483,164.427234125,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9003f241.jpg?v=1604549681,oz,,,
retro-gym-tee,,,,,,,,Heather Deep Teal,,XL,,,6989520_8484,170.09713875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9003f241.jpg?v=1604549681,oz,,,
retro-gym-tee,,,,,,,,Heather Deep Teal,,2XL,,,6989520_8485,201.2816141875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-9003f241.jpg?v=1604549681,oz,,,
retro-gym-tee,,,,,,,,Heather Orchid,,S,,,6989520_10352,130.407806375,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-be837e02.jpg?v=1604549683,oz,,,
retro-gym-tee,,,,,,,,Heather Orchid,,M,,,6989520_10353,141.747615625,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-be837e02.jpg?v=1604549683,oz,,,
retro-gym-tee,,,,,,,,Heather Orchid,,L,,,6989520_10354,164.427234125,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-be837e02.jpg?v=1604549683,oz,,,
retro-gym-tee,,,,,,,,Heather Orchid,,XL,,,6989520_10355,170.09713875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-be837e02.jpg?v=1604549683,oz,,,
retro-gym-tee,,,,,,,,Heather Orchid,,2XL,,,6989520_10356,201.2816141875,,deny,printful,24.95,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-be837e02.jpg?v=1604549683,oz,,,
pain-is-strength-tee,Pain is Strength Tee,"Gym motivation at its finest. This shirt feels soft and lightweight, with the right amount of stretch. It's comfortable and flattering on anyone. <br>
<br>
• 100% combed and ring-spun cotton (Heather colors contain polyester)<br>
• Fabric weight: 4.2 oz<br>
• Pre-shrunk fabric<br>
• Shoulder-to-shoulder taping<br>
• Side-seamed",Project Zero Apparel,,,true,Color,Black,Size,XS,,,3560478_9527,102.05828325,,deny,printful,24.95,,true,true,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-72594c04.jpg?v=1604549008,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0500/6275/3953/products/mockup-fe4c25b8.jpg?v=1604549010,oz,,,active
